filename,time,reagent,valve,mass 1,mass 2,mass 3,mass 4,mass 5,pressure 1,pressure 2,pressure 3,pressure 4,pressure 5,L1,L2,L3,L4,L5,Lavg,Lstdev,L_cv_abs,pass/fail,lowerbound,upperbound,ci_cf,p-value
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,5,0.2747073467385635,0.27726599655873724,0.27650947269363496,0.27791796021484333,0.27209026621337035,5.931563,5.931563,5.929275,5.929275,5.92813,0.017731451770282812,0.01756782342621415,0.01761249076350258,0.017523230704747778,0.017896819151279535,0.01766636316320537,0.00013449587732765024,0.7613104977246908,True,0.016981304929688384,0.018351421396722356,0.01056868402471709,0.6227737098730788
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,6,0.2776411831910264,0.2814176519159882,0.28354883499938294,0.28210651917526774,0.2826385461210502,5.929275,5.92813,5.925841,5.925841,5.923553,0.017540699394321766,0.01730364195028499,0.01717027004749664,0.017258055867782666,0.017222244262187495,0.017298982304414713,0.00012851413095374222,0.7428999503684406,True,0.016644392250931776,0.01795357235789765,0.010313104654260722,0.14341653668573764
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,7,0.2786529569780869,0.2859629457071169,0.28873994184607366,0.2896348542230826,0.28623972273092657,5.929275,5.931563,5.931563,5.929275,5.929275,0.017477010065321468,0.017033535787626244,0.01686971341233382,0.016814345590073998,0.01701378301856298,0.0170416775747837,0.00023307092342110148,1.3676524649543471,True,0.015854524791698302,0.0182288303578691,0.018986059959671002,0.1925476820915118
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,8,0.26769258683494807,0.2762911263748483,0.2770168972372958,0.276146587262414,0.27486111175180306,5.929275,5.92813,5.92813,5.925841,5.925841,0.01819258647173646,0.017624707500151854,0.01757853161958161,0.01763052774563524,0.017712982522565,0.017747867171934033,0.00022654075544435023,1.2764393222561146,True,0.01659397596851642,0.018901758375351647,0.017719818541799923,0.2896918736885499
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,9,0.2899885137535057,0.28933962539767527,0.2891920109849707,0.2936788740710635,0.2863719606423074,5.931563,5.92813,5.929275,5.92813,5.929275,0.0167970793276922,0.016829876932865202,0.01684009360165454,0.016581207288563337,0.017005926568071057,0.016810836743769268,0.0001357921096938411,0.8077653228306484,True,0.016119176117133222,0.017502497370405313,0.011213580383608368,0.7770323946481632
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,10,0.2740922866856381,0.2842007986554745,0.2765709786989337,0.2816482994358412,0.2756299368179552,5.92813,5.925841,5.921263,5.921263,5.921263,0.017766097492663765,0.01713088102364729,0.017596673046652012,0.017279454895009313,0.01765675072360523,0.01748597143631552,0.00024026206606348282,1.3740275565388238,True,0.016262190381989085,0.018709752490641957,0.019074560418795544,0.9474640728702763
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,11,0.28163907353503964,0.2839270969319259,0.28678097557750515,0.28205423907077054,0.28417004565283605,5.921263,5.923553,5.921263,5.918974,5.918974,0.017280020933431343,0.017144084280104274,0.016970195029699302,0.01725125046372056,0.017122805154869847,0.017153671172365065,0.00010972155183890595,0.6396388897536391,True,0.016594801607178397,0.017712540737551734,0.00887961132275323,0.6639485516297018
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,12,0.274805756347032,0.28384406382478117,0.2856523403803876,0.2815406639265784,0.2833304886805836,5.916686,5.914397,5.914397,5.912108,5.912108,0.01770285984044147,0.017135840696288585,0.017027364991344447,0.01727269262869739,0.017163579440846937,0.017260467519523766,0.00023457039557635203,1.3590037194011304,True,0.016065677136191475,0.018455257902856056,0.018865996123384358,0.3180877533713241
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,13,0.275528451909222,0.28015677880748807,0.2814730073207502,0.279753914472818,0.28064575154956944,5.921263,5.921263,5.923553,5.918974,5.921263,0.01766325420345747,0.017371448611999876,0.01729355907175625,0.017393101832849457,0.0173411821112072,0.01741250916625405,0.00012974772533680358,0.7451408874963205,True,0.016751635767840934,0.018073382564667163,0.010344213848859514,0.2079548708105994
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,14,0.272373193837715,0.2717089289805517,0.2757375723272216,0.27556228021213247,0.27520862068170393,5.923553,5.923553,5.923553,5.921263,5.923553,0.0178713257741014,0.017915016990680824,0.0176532709638487,0.01766108584459094,0.017687200594039675,0.01775758003345231,0.00011213319311854517,0.6314666351344327,True,0.01718642671096592,0.0183287333559387,0.0087661622410736,0.11597984160108275
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,15,0.2869378158910022,0.28881067375215935,0.28855234852992545,0.2904159804902938,0.2875928548473621,5.92813,5.925841,5.925841,5.923553,5.923553,0.016970751213545056,0.016857445070643174,0.016872536624277568,0.01676102696204405,0.01692555985714511,0.016877463945530993,7.070832490954351e-05,0.41895112404175194,True,0.016517309261834093,0.01723761862922789,0.0058159739883141895,0.535610875056506
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,16,0.282426350402784,0.28881374905242774,0.29365427166894914,0.2912309350604228,0.29194132942155554,5.923553,5.921263,5.918974,5.918974,5.918974,0.017235183870995808,0.01685075278557548,0.01656978560165276,0.01670766301510675,0.016667007484705638,0.016806078551607286,0.00023280373707491636,1.3852353263733357,True,0.015620286689094133,0.01799187041412044,0.019230149207281614,0.1219172796318634
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,17,0.23501444622299278,0.21679329215506185,0.22005926103609635,0.2231376366009954,0.22120634803480788,5.963607,5.962463,5.960174,5.957885,5.957885,0.020782124614380306,0.022526670348732444,0.02218808468210509,0.02187777869313379,0.022068787243381096,0.021888689116346546,0.0005922325771823661,2.705655756881689,False,0.01887213715046443,0.024905241082228663,0.037560523412722056,0.4361934497449878
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,18,0.21468978677405903,0.20861299345114823,0.20248699532400496,0.20097087229354293,0.19666545192306512,5.955596,5.953308,5.953308,5.951018,5.951018,0.0227342811112468,0.023392024847887532,0.024099722150516523,0.024276859789889922,0.02480833130991833,0.023862243841891822,0.0007234348142859874,3.031713275077457,False,0.02017740988425229,0.027547077799531354,0.04208692741475996,0.002453593281256455
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,19,0.22170147137741514,0.22066817048849588,0.22182140808773146,0.22056668557977172,0.21961026719746587,5.94873,5.94873,5.946441,5.945296,5.945296,0.022002576977630424,0.022105606255931734,0.02198644911285305,0.022109392998099803,0.02220568098205819,0.022081941265314643,8.00532176179814e-05,0.36252798907551453,True,0.02167418812865065,0.022489694401978635,0.005032695303829567,0.1664079069921215
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,20,0.20907428849084317,0.21094407105173013,0.21073187533347482,0.20893589997893286,0.20939104441810014,5.93843,5.93843,5.93843,5.936141,5.931563,0.023311229977572918,0.02310460207346746,0.023127867170995894,0.023322174021537405,0.023262504292739183,0.023225675507262573,9.188377125609412e-05,0.39561291221588984,True,0.0227576631393278,0.023693687875197347,0.0054919876683742685,0.7659494794699092
